Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
6904,12.0,Foggy,High,Evening,Scooter,30,5,73.8
6905,10.64,Clear,High,Evening,Scooter,14,3,50.8
6906,11.59,Snowy,Medium,Evening,Scooter,23,3,68.0
6907,8.42,Rainy,Low,Morning,Bike,20,3,51.9
6908,9.66,Rainy,Medium,Morning,Car,20,5,55.0
6909,9.34,Clear,Medium,Morning,Car,10,5,41.1
6910,11.88,Clear,Low,Night,Scooter,23,4,50.1
6911,8.58,Windy,High,Afternoon,Bike,16,5,52.0
6912,10.99,Clear,Low,Evening,Car,15,3,41.5
6913,10.52,Rainy,Medium,Afternoon,Bike,17,5,51.4
6914,11.41,Clear,Low,Afternoon,Bike,26,5,48.2
6915,11.91,Clear,High,Morning,Bike,21,3,71.0
6916,11.22,Rainy,Medium,Morning,Bike,7,6,48.8
6917,9.01,Foggy,High,Evening,Bike,13,6,60.5
6918,11.34,Foggy,Medium,Morning,Scooter,21,6,58.4
6919,10.11,Snowy,Medium,Afternoon,Bike,26,5,67.6
6920,10.61,Clear,High,Morning,Bike,18,3,64.0
6921,9.12,Clear,Medium,Evening,Car,19,6,48.3
6922,11.26,Clear,Low,Evening,Bike,14,3,45.4
6923,9.78,Foggy,Medium,Afternoon,Scooter,11,6,42.1
6924,11.23,Clear,Low,Night,Car,17,4,39.3
6925,9.71,Rainy,Low,Evening,Bike,18,5,54.5
6926,10.47,Clear,High,Morning,Bike,19,3,62.8
6927,8.41,Snowy,High,Afternoon,Bike,13,4,54.9
6928,8.37,Snowy,Low,Morning,Scooter,10,3,43.1
6929,11.81,Snowy,Medium,Morning,Bike,15,5,59.6
6930,10.9,Clear,Medium,Afternoon,Car,24,4,51.6
6931,8.69,Windy,Low,Morning,Scooter,14,4,40.1
6932,10.39,Clear,Low,Morning,Scooter,21,3,45.1
6933,11.12,Clear,Medium,Evening,Car,14,3,45.8
6934,10.39,Clear,High,Evening,Bike,13,5,53.3
6935,9.79,Clear,Medium,Night,Scooter,13,4,38.7
6936,11.34,Rainy,Medium,Morning,Scooter,16,3,60.4
6937,8.2,Clear,High,Evening,Scooter,14,6,47.8
6938,10.53,Clear,Low,Afternoon,Scooter,15,3,41.2
6939,9.89,Rainy,Low,Afternoon,Bike,19,3,58.2
6940,10.59,Snowy,Medium,Evening,Car,25,3,69.8
6941,9.16,Rainy,Low,Afternoon,Scooter,23,4,45.1
6942,8.65,Rainy,Low,Afternoon,Scooter,17,5,40.1
6943,11.9,Clear,Medium,Morning,Car,15,3,53.4
6944,11.46,Snowy,Low,Morning,Scooter,21,4,58.6
6945,11.64,Clear,Medium,Afternoon,Car,17,4,44.8
6946,11.08,Clear,Medium,Morning,Bike,23,3,62.6
6947,8.26,Clear,Medium,Evening,Bike,26,5,56.3
6948,10.51,Rainy,Medium,Evening,Bike,14,4,62.9
6949,9.53,Clear,Medium,Morning,Bike,16,5,49.5
6950,9.34,Rainy,Low,Morning,Scooter,8,3,47.0
6951,9.0,Clear,Low,Evening,Bike,16,3,42.3
6952,8.72,Clear,Medium,Afternoon,Scooter,17,6,38.6
6953,8.56,Clear,Low,Afternoon,Car,28,4,41.9
6954,8.48,Clear,Medium,Evening,Scooter,16,4,41.9
6955,10.85,Clear,Low,Morning,Bike,16,4,49.6
6956,11.72,Rainy,High,Night,Car,15,5,52.8
6957,9.52,Rainy,Low,Afternoon,Scooter,11,5,34.9
6958,8.42,Clear,Low,Afternoon,Car,20,5,37.1
6959,8.88,Rainy,Medium,Morning,Bike,13,6,45.4
6960,10.99,Clear,Medium,Morning,Scooter,18,5,46.8
6961,9.39,Clear,Low,Morning,Bike,23,4,51.1
6962,10.65,Clear,Low,Afternoon,Bike,22,5,49.7
6963,8.82,Rainy,Low,Afternoon,Bike,11,4,40.0
6964,11.03,Clear,High,Morning,Scooter,16,4,57.2
6965,10.62,Rainy,Medium,Afternoon,Bike,24,3,62.0
6966,8.89,Clear,High,Afternoon,Bike,6,4,45.7
6967,11.73,Foggy,Low,Afternoon,Scooter,12,5,44.5
6968,10.09,Clear,Medium,Evening,Bike,16,4,49.4
6969,8.88,Rainy,Medium,Morning,Bike,18,3,58.2
6970,10.27,Foggy,Low,Night,Car,18,3,37.9
6971,9.66,Clear,Medium,Morning,Car,27,3,59.2
6972,11.67,Clear,Low,Morning,Car,23,4,46.4
6973,9.24,Rainy,Low,Morning,Scooter,30,6,58.1
6974,11.55,Windy,Low,Evening,Bike,30,4,65.1
6975,10.97,Windy,Low,Morning,Bike,9,6,38.4
6976,10.72,Clear,Low,Evening,Bike,10,3,39.3
6977,8.74,Foggy,Low,Night,Car,24,6,45.7
6978,8.34,Clear,High,Evening,Bike,29,6,64.3
6979,11.46,Clear,Medium,Night,Bike,21,3,59.0
6980,10.28,Rainy,High,Afternoon,Scooter,7,3,51.0
6981,11.86,Rainy,Medium,Afternoon,Scooter,10,5,45.5
6982,10.07,Rainy,Medium,Evening,Bike,31,3,73.0
6983,10.37,Snowy,Low,Afternoon,Car,10,5,38.5
6984,11.99,Clear,Medium,Evening,Scooter,27,5,61.2
6985,10.86,Rainy,Medium,Morning,Car,16,3,59.5
6986,9.44,Clear,Medium,Night,Bike,29,6,58.7
6987,11.31,Clear,Low,Evening,Bike,13,6,39.3
6988,9.18,Clear,Low,Afternoon,Bike,31,4,52.8
6989,10.1,Windy,Medium,Evening,Bike,18,6,54.2
6990,8.95,Clear,Low,Evening,Bike,23,5,51.0
6991,11.98,Clear,Medium,Afternoon,Bike,13,5,53.8
6992,11.74,Rainy,High,Afternoon,Bike,11,4,61.8
6993,11.5,Windy,Medium,Evening,Bike,13,5,54.0
6994,9.6,Windy,Low,Afternoon,Bike,23,6,47.0
6995,10.91,Rainy,Low,Evening,Bike,5,6,46.7
6996,9.04,Clear,Low,Morning,Bike,21,5,47.0
6997,9.56,Rainy,High,Afternoon,Bike,11,4,50.4
6998,11.22,Snowy,Medium,Morning,Bike,21,3,71.0
6999,8.23,Snowy,Low,Evening,Car,15,4,41.0
7000,8.2,Snowy,Low,Morning,Bike,27,5,64.0
7001,14.64,Clear,Low,Morning,Scooter,15,8,47.2
7002,15.1,Clear,Medium,Night,Bike,28,6,68.7
7003,13.53,Rainy,Medium,Morning,Bike,19,7,59.3
7004,14.7,Clear,Medium,Afternoon,Bike,13,8,55.8
7005,15.61,Clear,Medium,Afternoon,Bike,26,6,65.2
7006,12.4,Rainy,High,Morning,Car,14,8,57.3
7007,15.32,Rainy,Low,Night,Car,20,10,55.3
7008,14.33,Snowy,Medium,Morning,Scooter,18,9,65.7
7009,13.69,Foggy,Low,Evening,Bike,24,10,70.0
7010,12.21,Snowy,Low,Afternoon,Scooter,14,10,41.7
7011,13.54,Foggy,Medium,Afternoon,Scooter,11,6,49.0
7012,15.18,Foggy,Low,Evening,Bike,28,7,74.6
7013,14.17,Clear,Low,Afternoon,Bike,15,7,46.6
7014,12.71,Rainy,Medium,Night,Bike,20,9,61.6
7015,12.93,Clear,Low,Evening,Bike,26,6,68.6
7016,15.39,Clear,Medium,Afternoon,Scooter,10,9,46.7
7017,13.73,Clear,Medium,Evening,Bike,14,7,60.2
7018,12.38,Snowy,Low,Evening,Scooter,10,6,51.6
7019,15.89,Foggy,Low,Evening,Bike,28,7,76.0
7020,13.01,Windy,High,Morning,Bike,29,9,76.6
7021,15.19,Windy,Medium,Afternoon,Bike,27,8,65.7
7022,12.05,Snowy,Low,Morning,Scooter,15,10,54.8
7023,13.03,Clear,High,Morning,Bike,17,10,63.3
7024,13.35,Snowy,Low,Evening,Bike,28,8,74.2
7025,15.44,Snowy,High,Morning,Bike,27,9,87.1
7026,14.99,Snowy,High,Evening,Bike,7,8,65.2
7027,13.23,Clear,High,Evening,Bike,12,7,62.9
7028,15.15,Clear,High,Morning,Scooter,16,9,62.9
7029,15.24,Windy,Low,Morning,Bike,23,6,60.4
7030,14.05,Clear,Low,Morning,Bike,16,10,50.7
7031,14.03,Clear,High,Evening,Bike,13,9,59.6
7032,14.04,Clear,High,Morning,Bike,25,7,65.8
7033,12.67,Clear,Medium,Afternoon,Bike,15,6,49.0
7034,15.25,Clear,Medium,Afternoon,Car,11,6,54.7
7035,14.86,Windy,Medium,Evening,Scooter,20,9,55.2
7036,15.4,Snowy,High,Morning,Scooter,26,9,79.0
7037,15.26,Windy,Medium,Evening,Bike,19,9,58.9
7038,15.14,Clear,Medium,Evening,Car,34,6,69.0
7039,15.12,Clear,Low,Evening,Scooter,26,6,56.1
7040,15.78,Clear,Medium,Night,Bike,14,10,51.2
7041,14.42,Clear,High,Morning,Scooter,15,8,65.1
7042,15.31,Clear,Low,Morning,Bike,13,7,55.2
7043,15.21,Foggy,Medium,Afternoon,Car,19,6,59.1
7044,13.08,Windy,Medium,Night,Bike,21,6,66.2
7045,14.26,Rainy,High,Evening,Car,23,9,70.5
7046,14.92,Clear,Low,Evening,Car,18,9,46.6
7047,12.41,Clear,Low,Morning,Bike,11,7,42.8
7048,14.12,Clear,Medium,Afternoon,Car,14,7,42.1
7049,12.01,Clear,High,Evening,Bike,17,7,55.6
7050,12.96,Rainy,Low,Evening,Scooter,14,8,52.7
7051,13.95,Clear,Low,Morning,Bike,9,10,44.7
7052,13.23,Rainy,Low,Evening,Bike,27,8,64.4
7053,15.08,Snowy,High,Afternoon,Bike,18,9,75.2
7054,14.55,Clear,Low,Morning,Scooter,19,10,52.5
7055,13.07,Clear,Low,Evening,Scooter,11,8,39.1
7056,12.07,Clear,High,Morning,Bike,28,7,69.5
7057,13.02,Clear,High,Afternoon,Bike,26,10,69.0
7058,14.08,Rainy,Low,Morning,Bike,16,9,59.9
7059,15.05,Snowy,Low,Afternoon,Scooter,13,9,57.9
7060,14.41,Snowy,Low,Evening,Bike,24,10,71.0
7061,12.22,Rainy,Low,Evening,Bike,19,9,52.2
7062,13.87,Clear,Medium,Evening,Car,25,8,56.1
7063,15.84,Clear,Low,Evening,Car,17,10,49.2
7064,15.62,Clear,Medium,Evening,Scooter,27,6,72.2
7065,14.97,Clear,Medium,Evening,Bike,22,10,65.9
7066,13.14,Snowy,High,Morning,Scooter,15,7,65.9
7067,12.09,Rainy,Medium,Evening,Bike,23,10,61.5
7068,13.83,Clear,High,Afternoon,Bike,15,8,63.0
7069,13.5,Clear,Medium,Morning,Car,16,10,54.0
7070,14.7,Clear,Medium,Afternoon,Bike,16,7,51.9
7071,12.28,Windy,Medium,Afternoon,Bike,16,9,54.6
7072,15.69,Clear,Low,Afternoon,Scooter,22,8,54.5
7073,14.94,Clear,Low,Morning,Car,14,9,47.5
7074,15.88,Clear,Medium,Evening,Scooter,15,8,61.7
7075,15.46,Snowy,Low,Afternoon,Bike,18,10,66.3
7076,13.72,Rainy,Low,Evening,Scooter,14,9,53.3
7077,14.65,Rainy,Medium,Morning,Car,11,7,55.3
7078,15.38,Clear,Medium,Evening,Scooter,22,9,61.5
7079,12.82,Clear,Medium,Evening,Bike,19,7,58.3
7080,12.04,Snowy,Medium,Morning,Scooter,29,9,80.3
7081,13.23,Clear,Medium,Morning,Car,23,8,57.4
7082,13.75,Clear,Low,Afternoon,Bike,19,7,53.4
7083,14.5,Rainy,Low,Evening,Scooter,14,7,55.9
7084,13.05,Clear,High,Morning,Scooter,13,8,51.9
7085,13.77,Clear,Low,Night,Scooter,18,8,46.9
7086,14.59,Foggy,Low,Morning,Bike,17,10,56.1
7087,15.3,Rainy,Medium,Morning,Bike,16,9,64.4
7088,12.91,Clear,Medium,Morning,Scooter,17,9,53.8
7089,15.2,Clear,Low,Morning,Bike,13,6,49.0
7090,15.76,Foggy,Medium,Evening,Bike,16,6,70.7
7091,13.64,Clear,Medium,Morning,Bike,8,6,52.1
7092,14.21,Clear,High,Afternoon,Bike,19,6,68.5
7093,12.04,Rainy,Medium,Afternoon,Scooter,19,6,58.3
7094,14.84,Rainy,Medium,Evening,Car,21,9,62.4
7095,15.49,Windy,High,Afternoon,Bike,22,8,75.6
7096,12.08,Clear,Medium,Evening,Bike,21,8,62.3
7097,15.37,Clear,Medium,Afternoon,Bike,24,9,67.1
7098,12.6,Rainy,Medium,Morning,Scooter,11,8,55.1
7099,15.37,Rainy,Low,Evening,Bike,27,6,69.8
7100,14.17,Clear,High,Morning,Car,16,6,62.1
7101,13.48,Rainy,Low,Morning,Scooter,21,6,56.3
7102,15.77,Clear,Low,Afternoon,Bike,11,7,45.6
7103,14.45,Snowy,Medium,Morning,Bike,13,10,62.3
7104,12.15,Snowy,Medium,Evening,Scooter,29,6,69.4
7105,15.06,Clear,Low,Morning,Bike,11,9,49.3
7106,12.73,Windy,Medium,Afternoon,Bike,17,6,56.3
7107,15.69,Windy,Medium,Evening,Bike,10,6,63.9
7108,12.67,Clear,Low,Morning,Scooter,10,7,43.3
7109,13.95,Clear,High,Evening,Scooter,33,9,76.8
7110,14.09,Rainy,High,Morning,Car,20,10,70.4
7111,14.26,Clear,High,Morning,Bike,20,9,67.7
7112,14.13,Clear,Low,Afternoon,Car,14,10,38.8
7113,13.76,Clear,Low,Night,Scooter,12,8,39.8
7114,14.85,Windy,High,Afternoon,Scooter,20,7,65.0
7115,12.62,Clear,Medium,Morning,Scooter,14,8,49.6
7116,15.15,Foggy,Low,Morning,Car,14,7,54.1
7117,12.15,Clear,Medium,Afternoon,Scooter,16,7,42.9
7118,15.37,Clear,High,Morning,Bike,13,6,64.0
7119,15.0,Snowy,High,Afternoon,Bike,29,9,86.9
7120,15.18,Clear,High,Evening,Car,19,10,60.7
7121,13.19,Clear,Medium,Afternoon,Bike,10,6,45.8
7122,15.4,Clear,High,Evening,Car,17,6,66.3
7123,14.76,Rainy,Medium,Night,Car,19,10,56.3
7124,15.87,Clear,Medium,Evening,Bike,15,10,61.2
7125,12.08,Clear,Low,Afternoon,Car,26,6,49.4
7126,15.16,Clear,Low,Morning,Bike,18,9,58.6
7127,14.49,Clear,High,Evening,Bike,13,8,61.9
7128,15.96,Clear,Medium,Morning,Scooter,18,9,57.3
7129,13.77,Rainy,Medium,Morning,Car,22,8,62.5
7130,13.12,Clear,Low,Evening,Bike,15,7,54.6
7131,15.52,Clear,Medium,Morning,Bike,26,7,70.3
7132,13.3,Rainy,High,Night,Scooter,9,9,52.1
7133,14.81,Foggy,Medium,Afternoon,Scooter,14,7,54.0
7134,13.33,Clear,Medium,Afternoon,Scooter,28,6,60.9
7135,15.78,Clear,Low,Evening,Bike,14,8,52.7
7136,14.1,Clear,Low,Morning,Bike,10,9,47.3
7137,13.28,Windy,High,Evening,Scooter,9,9,54.1
7138,15.29,Clear,Medium,Morning,Bike,23,9,65.5
7139,12.25,Clear,Medium,Evening,Car,15,8,49.3
7140,12.38,Clear,High,Afternoon,Bike,23,10,63.1
7141,15.35,Clear,Low,Morning,Bike,21,8,64.0
7142,13.29,Clear,Medium,Morning,Car,23,9,57.8
7143,12.71,Clear,Medium,Morning,Scooter,28,10,61.6
7144,14.35,Rainy,High,Evening,Scooter,24,10,74.0
7145,13.02,Rainy,Low,Morning,Bike,12,8,53.3
7146,15.95,Rainy,Medium,Evening,Bike,28,8,82.4
7147,15.28,Foggy,Medium,Morning,Scooter,15,10,59.6
7148,15.56,Clear,Medium,Morning,Car,24,8,62.1
7149,15.33,Windy,Medium,Afternoon,Scooter,18,9,59.2
7150,15.54,Foggy,Medium,Night,Bike,12,6,60.9
7151,13.35,Snowy,Medium,Morning,Bike,21,10,70.4
7152,14.69,Foggy,Medium,Morning,Car,21,6,66.7
7153,15.63,Clear,Medium,Morning,Scooter,28,7,70.0
7154,14.74,Clear,Low,Afternoon,Bike,16,6,50.9
7155,15.99,Clear,Low,Evening,Bike,22,10,63.1
7156,15.46,Clear,High,Evening,Bike,18,6,72.8
7157,12.28,Clear,Medium,Evening,Bike,19,8,59.2
7158,14.01,Clear,High,Night,Car,15,6,51.9
7159,13.1,Clear,High,Morning,Scooter,15,6,59.3
7160,15.5,Windy,High,Morning,Bike,24,7,79.0
7161,15.75,Rainy,Medium,Evening,Car,20,6,69.2
7162,14.27,Rainy,Medium,Evening,Car,21,7,70.7
7163,12.23,Clear,Low,Morning,Car,29,6,55.7
7164,13.39,Rainy,Medium,Afternoon,Scooter,21,9,60.1
7165,12.75,Snowy,Medium,Afternoon,Car,22,6,60.8
7166,14.12,Rainy,Medium,Night,Bike,23,8,67.7
7167,15.94,Rainy,Low,Night,Car,16,6,52.4
7168,13.37,Clear,High,Evening,Bike,17,10,59.2
7169,14.94,Clear,Medium,Afternoon,Bike,31,8,65.2
7170,15.32,Foggy,High,Afternoon,Bike,19,7,69.4
7171,15.32,Windy,Low,Evening,Bike,16,7,56.6
7172,12.6,Clear,Medium,Afternoon,Scooter,9,6,40.9
7173,12.95,Clear,Low,Night,Car,13,7,35.7
7174,12.89,Clear,Medium,Afternoon,Bike,23,10,60.5
7175,13.19,Clear,High,Afternoon,Car,28,7,65.5
7176,12.19,Windy,Low,Morning,Scooter,24,10,56.0
7177,14.16,Foggy,Low,Afternoon,Bike,24,6,65.5
7178,14.96,Clear,Low,Evening,Scooter,26,7,64.9
7179,13.04,Clear,Medium,Afternoon,Bike,17,9,55.2
7180,14.56,Clear,High,Afternoon,Bike,11,6,54.8
7181,14.18,Clear,High,Evening,Scooter,20,7,67.6
7182,12.4,Rainy,Low,Morning,Car,28,10,61.2
7183,12.96,Snowy,Low,Afternoon,Bike,17,8,60.8
7184,12.97,Rainy,Medium,Morning,Bike,25,10,70.6
7185,13.95,Clear,Medium,Morning,Scooter,26,6,68.5
7186,14.51,Foggy,Medium,Morning,Scooter,10,10,53.2
7187,13.21,Foggy,Low,Afternoon,Car,16,10,44.5
7188,12.51,Clear,High,Morning,Bike,17,7,64.3
7189,13.08,Rainy,High,Evening,Car,17,8,63.0
7190,12.16,Rainy,Medium,Afternoon,Scooter,14,6,53.8
7191,14.99,Snowy,Medium,Evening,Bike,17,6,67.8
7192,14.8,Clear,Medium,Afternoon,Scooter,22,7,59.8
7193,14.68,Clear,High,Evening,Bike,21,7,67.3
7194,14.47,Rainy,Low,Morning,Scooter,29,8,70.7
7195,13.19,Clear,Low,Afternoon,Bike,22,10,41.7
7196,12.46,Clear,Low,Evening,Bike,23,6,51.4
7197,14.4,Foggy,Low,Night,Car,14,10,44.8
7198,14.93,Clear,Medium,Morning,Car,8,7,46.9
7199,15.24,Clear,Medium,Afternoon,Bike,18,9,57.4
7200,14.91,Windy,Medium,Evening,Scooter,23,10,67.0
7201,14.63,Rainy,Medium,Afternoon,Car,16,9,58.6
7202,15.3,Rainy,Low,Morning,Bike,24,6,78.7
7203,15.05,Rainy,Medium,Afternoon,Scooter,20,8,63.4
7204,15.78,Clear,Low,Morning,Bike,15,6,59.2
7205,12.02,Clear,Low,Afternoon,Scooter,15,7,36.8
7206,12.59,Rainy,Low,Morning,Bike,21,8,59.3
7207,14.32,Clear,High,Evening,Scooter,19,8,61.2
7208,13.6,Clear,Medium,Afternoon,Bike,9,10,44.6
7209,13.36,Clear,Low,Evening,Bike,19,7,54.9
7210,14.98,Snowy,Medium,Afternoon,Car,9,10,55.1
7211,14.14,Clear,Low,Afternoon,Bike,19,8,52.3
7212,14.11,Foggy,Low,Morning,Car,28,7,67.9
7213,12.2,Clear,Medium,Afternoon,Bike,10,9,47.5
7214,13.85,Rainy,Medium,Evening,Bike,17,9,65.2
7215,14.43,Clear,Low,Evening,Scooter,23,10,54.4
7216,13.12,Clear,Low,Morning,Bike,16,10,44.3
7217,12.96,Rainy,Low,Evening,Scooter,15,9,49.5
7218,14.2,Foggy,Low,Afternoon,Scooter,19,9,49.4
7219,15.65,Clear,Low,Night,Scooter,26,7,55.9
7220,12.47,Clear,Low,Night,Scooter,26,7,50.0
7221,13.24,Clear,Medium,Afternoon,Bike,14,8,51.9
7222,12.23,Clear,Low,Morning,Bike,31,9,63.4
7223,13.3,Rainy,Low,Evening,Bike,12,7,57.0
7224,14.78,Clear,High,Morning,Car,13,8,57.9
7225,13.27,Rainy,Low,Afternoon,Bike,22,8,57.6
7226,13.59,Clear,Low,Morning,Bike,26,8,63.4
7227,15.74,Rainy,High,Night,Bike,12,6,63.9
7228,13.39,Clear,High,Morning,Scooter,15,8,60.6
7229,14.16,Clear,Medium,Morning,Scooter,10,7,46.7
7230,15.73,Clear,High,Afternoon,Bike,17,6,59.1
7231,14.03,Windy,Medium,Morning,Car,18,8,58.7
7232,12.68,Rainy,High,Morning,Car,19,9,63.6
7233,12.57,Snowy,Medium,Evening,Car,12,9,57.8
7234,15.6,Clear,Low,Night,Scooter,14,7,49.0
7235,15.54,Clear,High,Morning,Bike,23,8,71.4
7236,13.0,Clear,Medium,Evening,Bike,11,6,56.6
7237,14.49,Clear,High,Morning,Bike,6,7,50.0
7238,12.67,Rainy,Low,Evening,Scooter,16,8,53.5
7239,12.93,Snowy,Medium,Evening,Bike,19,7,73.5
7240,15.68,Rainy,High,Evening,Bike,27,9,82.0
7241,13.61,Rainy,Low,Evening,Scooter,8,9,51.9
7242,12.83,Clear,High,Night,Scooter,15,8,52.9
7243,14.1,Clear,High,Afternoon,Bike,26,6,72.5
7244,15.4,Foggy,Medium,Afternoon,Car,22,10,64.4
7245,15.33,Clear,Medium,Evening,Bike,20,8,66.2
7246,14.65,Clear,Medium,Morning,Scooter,7,10,41.3
7247,15.25,Windy,Low,Morning,Car,17,7,43.7
7248,15.12,Windy,Medium,Evening,Bike,31,9,74.9
7249,15.85,Rainy,Medium,Morning,Car,21,7,66.0
7250,14.62,Clear,High,Morning,Scooter,24,8,66.5
7251,14.39,Snowy,Medium,Evening,Car,18,10,61.8
7252,15.62,Clear,Low,Morning,Bike,15,8,46.0
7253,13.45,Clear,Low,Morning,Bike,15,10,45.0
7254,13.97,Clear,Medium,Evening,Bike,24,7,68.2
7255,15.44,Windy,Medium,Afternoon,Scooter,17,6,61.5
7256,15.92,Windy,Medium,Morning,Bike,15,8,62.0
7257,13.69,Rainy,Low,Afternoon,Bike,21,10,60.2
7258,14.36,Clear,Medium,Morning,Car,34,8,63.0
7259,15.35,Clear,High,Night,Bike,17,9,64.2
7260,14.08,Clear,High,Evening,Bike,12,10,62.5
7261,13.62,Snowy,Medium,Evening,Scooter,20,7,69.3
7262,12.26,Clear,High,Afternoon,Bike,16,9,55.5
7263,12.85,Clear,High,Evening,Scooter,19,10,51.6
7264,13.33,Foggy,Medium,Evening,Bike,34,6,86.4
7265,13.61,Clear,High,Evening,Bike,17,6,71.2
7266,15.1,Snowy,Medium,Night,Bike,15,10,66.3
7267,12.67,Clear,Low,Afternoon,Scooter,32,10,59.9
7268,12.29,Snowy,Medium,Evening,Bike,21,10,68.0
7269,14.35,Clear,High,Afternoon,Bike,15,10,60.9
7270,12.03,Clear,High,Morning,Car,15,7,55.8
7271,15.72,Clear,High,Evening,Car,20,8,65.6
7272,13.02,Clear,High,Evening,Scooter,15,10,53.2
7273,15.33,Rainy,Medium,Evening,Car,23,9,71.0
7274,13.52,Clear,Low,Night,Bike,13,8,49.6
7275,16.0,Clear,Medium,Afternoon,Scooter,13,9,54.5
7276,14.01,Foggy,Medium,Afternoon,Car,13,7,51.6
7277,15.85,Clear,Medium,Afternoon,Scooter,26,7,65.5
7278,13.88,Rainy,High,Evening,Bike,10,9,65.1
7279,14.86,Foggy,Low,Afternoon,Car,20,10,44.8
7280,12.25,Clear,Medium,Morning,Bike,26,6,65.0
7281,13.78,Foggy,High,Afternoon,Bike,12,8,59.9
7282,13.08,Clear,High,Morning,Scooter,28,9,65.8
7283,15.17,Clear,Medium,Afternoon,Bike,22,8,65.7
7284,14.13,Clear,Low,Afternoon,Bike,13,10,44.9
7285,14.56,Snowy,Low,Morning,Bike,32,9,70.8
7286,13.02,Rainy,Low,Morning,Bike,25,7,67.1
7287,12.47,Rainy,Low,Evening,Bike,9,9,51.9
7288,14.72,Windy,Low,Morning,Scooter,25,7,60.4
7289,13.77,Clear,Medium,Afternoon,Scooter,19,8,49.4
7290,13.67,Snowy,Low,Morning,Scooter,27,7,65.0
7291,15.86,Foggy,Medium,Evening,Bike,19,10,69.2
7292,12.47,Windy,Medium,Morning,Bike,24,8,63.5
7293,14.58,Windy,Medium,Morning,Car,25,10,59.7
7294,12.24,Windy,Low,Morning,Bike,24,8,64.0
7295,14.74,Clear,Low,Afternoon,Bike,9,6,44.4
7296,14.24,Foggy,Low,Afternoon,Car,21,9,50.4
7297,14.91,Snowy,Medium,Night,Bike,27,6,83.2
7298,15.0,Rainy,High,Evening,Bike,29,10,85.8
7299,12.53,Clear,Medium,Morning,Bike,23,10,60.2
7300,13.1,Windy,Low,Morning,Scooter,15,8,48.7
7301,13.01,Clear,Medium,Evening,Bike,26,7,64.8
7302,14.43,Rainy,Low,Morning,Scooter,8,8,47.5
7303,13.03,Rainy,Low,Morning,Scooter,23,9,61.0
7304,14.06,Clear,Low,Evening,Scooter,17,7,54.8
7305,13.77,Foggy,High,Morning,Bike,27,6,79.0
7306,14.34,Clear,Low,Evening,Bike,18,8,56.6
7307,13.41,Rainy,Low,Evening,Car,16,9,46.7
7308,15.7,Snowy,Low,Afternoon,Car,25,6,67.5
7309,15.86,Clear,High,Evening,Bike,15,7,73.1
7310,13.4,Foggy,High,Afternoon,Bike,17,8,64.8
7311,15.66,Clear,Low,Evening,Scooter,25,9,58.3
7312,15.17,Snowy,Low,Morning,Car,7,8,48.0
7313,12.9,Windy,High,Morning,Car,15,9,58.4
7314,14.25,Clear,High,Morning,Scooter,25,9,69.1
7315,13.51,Rainy,Medium,Evening,Bike,26,9,72.1
7316,15.2,Rainy,High,Afternoon,Scooter,12,6,64.8
7317,15.58,Rainy,Low,Afternoon,Car,17,10,49.6
7318,14.49,Foggy,Low,Morning,Bike,15,8,59.7
7319,14.52,Rainy,Low,Morning,Bike,31,8,74.2
7320,14.89,Rainy,Medium,Morning,Bike,19,9,71.3
7321,13.98,Clear,High,Night,Bike,16,8,62.5
7322,13.88,Clear,Low,Morning,Car,26,9,49.3
7323,14.25,Snowy,Medium,Evening,Bike,22,10,73.1
7324,15.27,Clear,Low,Morning,Scooter,22,8,52.2
7325,14.59,Rainy,Medium,Afternoon,Bike,20,8,61.1
7326,12.58,Clear,Low,Evening,Bike,16,10,47.0
7327,12.56,Snowy,Low,Morning,Scooter,10,9,49.2
7328,13.66,Rainy,Low,Evening,Bike,20,9,57.0
7329,14.64,Clear,Medium,Afternoon,Scooter,16,9,51.6
7330,13.56,Clear,Medium,Evening,Bike,17,9,54.8
7331,13.53,Clear,Medium,Night,Scooter,28,9,60.6
7332,15.58,Windy,Low,Afternoon,Car,22,9,61.5
7333,15.47,Rainy,High,Evening,Bike,24,8,81.3
7334,13.9,Clear,Low,Night,Bike,23,9,50.8
7335,14.87,Foggy,Low,Afternoon,Car,17,8,49.9
7336,13.81,Clear,Medium,Evening,Bike,19,10,58.8
7337,14.41,Clear,Medium,Afternoon,Bike,18,8,55.9
7338,13.1,Clear,High,Evening,Car,13,6,54.3
7339,13.99,Clear,Low,Evening,Bike,20,10,54.2
7340,14.57,Foggy,Medium,Evening,Scooter,16,8,56.5
7341,13.77,Snowy,Low,Afternoon,Bike,9,6,54.2
7342,15.04,Windy,Low,Night,Scooter,31,10,67.0
7343,13.07,Snowy,Medium,Evening,Scooter,16,6,62.0
7344,12.05,Clear,Medium,Afternoon,Scooter,15,6,47.0
7345,15.66,Clear,Low,Afternoon,Scooter,20,9,44.9
7346,13.44,Rainy,Medium,Afternoon,Bike,17,6,61.9
7347,13.01,Windy,Low,Evening,Bike,31,7,74.2
7348,13.9,Foggy,High,Morning,Scooter,9,8,60.2
7349,13.0,Rainy,High,Morning,Car,25,10,71.1
7350,14.93,Rainy,Medium,Morning,Scooter,8,8,54.9
