Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
7515,10.78,Clear,Medium,Morning,Car,21,4.0,57.5
7516,10.1,Windy,Medium,Morning,Bike,22,4.0,57.9
7517,10.06,Clear,Low,Afternoon,Bike,18,3.0,43.1
7518,9.22,Clear,Low,Night,Bike,22,4.0,45.8
7519,8.78,Clear,Medium,Morning,Car,13,5.0,34.4
7520,9.0,Rainy,Low,Morning,Bike,21,5.0,57.9
7521,9.5,Clear,Medium,Morning,Bike,16,4.0,50.1
7522,11.09,Clear,Low,Afternoon,Scooter,29,6.0,49.9
7523,8.47,Clear,Low,Evening,Car,26,3.0,49.7
7524,10.57,Rainy,Medium,Evening,Bike,6,3.0,46.5
7525,8.15,Clear,Low,Morning,Scooter,23,5.0,44.0
7526,8.17,Windy,Low,Morning,Bike,20,4.0,45.5
7527,9.09,Clear,Low,Night,Scooter,22,4.0,37.8
7528,9.43,Clear,High,Evening,Bike,14,3.0,61.0
7529,8.76,Windy,Low,Morning,Car,24,5.0,47.7
7530,11.54,Snowy,Medium,Morning,Scooter,11,5.0,58.2
7531,9.22,Clear,High,Morning,Car,27,5.0,58.7
7532,9.87,Snowy,High,Morning,Bike,17,6.0,64.0
7533,11.98,Rainy,Medium,Morning,Car,11,5.0,42.0
7534,9.02,Clear,High,Afternoon,Scooter,22,5.0,51.9
7535,10.48,Snowy,Low,Morning,Scooter,16,4.0,47.7
7536,10.99,Foggy,Medium,Evening,Bike,14,6.0,55.9
7537,9.08,Clear,Low,Evening,Car,21,6.0,37.5
7538,8.23,Rainy,Medium,Evening,Bike,15,6.0,53.9
7539,11.17,Clear,Low,Evening,Scooter,13,3.0,47.9
7540,9.16,Clear,High,Afternoon,Scooter,20,6.0,59.0
7541,9.29,Windy,Medium,Morning,Scooter,15,5.0,48.4
7542,9.66,Rainy,Low,Afternoon,Scooter,9,4.0,36.8
7543,8.16,Rainy,Medium,Morning,Scooter,13,3.0,46.0
7544,11.41,Rainy,Low,Morning,Scooter,17,3.0,51.0
7545,11.45,Rainy,High,Morning,Scooter,19,6.0,62.8
7546,11.49,Clear,Medium,Afternoon,Bike,17,5.0,55.7
7547,8.73,Windy,Low,Evening,Scooter,28,6.0,51.4
7548,11.9,Rainy,Medium,Afternoon,Car,15,6.0,57.1
7549,10.65,Rainy,Low,Morning,Scooter,26,6.0,56.0
7550,10.37,Clear,Low,Evening,Bike,17,4.0,47.0
7551,10.89,Clear,Low,Morning,Bike,21,4.0,48.8
7552,11.02,Clear,Medium,Morning,Car,18,4.0,51.4
7553,9.66,Clear,Low,Evening,Car,11,3.0,33.8
7554,10.34,Clear,Low,Morning,Bike,16,5.0,45.6
7555,10.34,Rainy,Low,Evening,Car,21,6.0,50.2
7556,8.03,Snowy,Low,Evening,Bike,14,3.0,51.5
7557,8.04,Clear,High,Afternoon,Car,15,6.0,43.1
7558,9.88,Clear,Medium,Afternoon,Car,22,5.0,49.2
7559,10.23,Rainy,Medium,Morning,Scooter,22,5.0,57.7
7560,10.83,Clear,High,Morning,Car,18,5.0,55.8
7561,11.01,Windy,Medium,Evening,Scooter,22,3.0,57.9
7562,10.34,Clear,High,Morning,Bike,25,6.0,70.1
7563,9.14,Clear,Low,Morning,Car,18,6.0,39.3
7564,10.48,Clear,High,Evening,Bike,21,5.0,64.0
7565,9.04,Windy,Low,Evening,Bike,7,4.0,36.7
7566,11.27,Clear,High,Evening,Bike,8,3.0,50.6
7567,9.69,Rainy,Low,Morning,Scooter,20,4.0,52.1
7568,11.58,Clear,Low,Morning,Scooter,20,4.0,52.8
7569,8.51,Clear,Medium,Morning,Car,14,6.0,36.8
7570,10.82,Snowy,Medium,Morning,Car,20,4.0,65.4
7571,9.72,Clear,Medium,Afternoon,Car,11,5.0,37.1
7572,8.51,Clear,High,Morning,Scooter,23,4.0,51.2
7573,10.24,Rainy,Medium,Morning,Car,15,3.0,50.0
7574,8.85,Snowy,Low,Afternoon,Bike,19,6.0,57.7
7575,9.17,Clear,Low,Evening,Scooter,31,4.0,54.4
7576,9.82,Clear,Medium,Morning,Bike,18,5.0,49.9
7577,9.46,Windy,High,Afternoon,Bike,18,4.0,54.8
7578,9.55,Rainy,Medium,Afternoon,Bike,11,5.0,47.6
7579,9.59,Snowy,Low,Night,Bike,9,6.0,45.3
7580,8.07,Foggy,Low,Afternoon,Car,28,5.0,46.7
7581,9.47,Foggy,Medium,Afternoon,Bike,26,6.0,57.9
7582,9.57,Clear,Medium,Morning,Car,24,5.0,45.3
7583,10.37,Clear,Low,Evening,Bike,33,5.0,60.1
7584,9.92,Foggy,Medium,Morning,Scooter,10,6.0,43.1
7585,8.69,Foggy,High,Evening,Bike,23,5.0,67.1
7586,10.35,Windy,Low,Night,Car,11,3.0,36.2
7587,8.14,Rainy,Medium,Morning,Bike,20,4.0,62.8
7588,9.33,Clear,Medium,Afternoon,Scooter,22,3.0,45.2
7589,10.48,Rainy,Medium,Evening,Car,21,6.0,57.9
7590,10.5,Rainy,High,Morning,Scooter,14,3.0,60.8
7591,8.72,Clear,Low,Afternoon,Car,27,3.0,41.4
7592,9.36,Foggy,Medium,Evening,Bike,19,6.0,59.7
7593,9.83,Rainy,Low,Evening,Bike,28,3.0,69.9
7594,9.65,Clear,Low,Evening,Bike,17,6.0,44.7
7595,10.74,Rainy,Low,Morning,Bike,15,3.0,52.4
7596,10.96,Rainy,Medium,Morning,Bike,27,6.0,75.0
7597,8.16,Windy,Medium,Afternoon,Scooter,24,5.0,51.3
7598,10.98,Clear,Medium,Afternoon,Car,10,3.0,34.7
7599,11.51,Rainy,Low,Afternoon,Scooter,17,6.0,47.1
7600,11.66,Clear,Low,Afternoon,Car,10,6.0,31.0
7601,8.22,Rainy,Medium,Afternoon,Scooter,26,6.0,52.9
7602,11.53,Clear,Medium,Morning,Bike,17,6.0,52.4
7603,8.65,Snowy,Low,Afternoon,Scooter,14,3.0,41.2
7604,9.35,Windy,Medium,Afternoon,Bike,10,3.0,46.2
7605,9.53,Rainy,Low,Evening,Bike,14,4.0,48.7
7606,9.2,Rainy,Low,Evening,Car,15,5.0,43.5
7607,9.18,Clear,Medium,Afternoon,Bike,31,6.0,62.5
7608,8.68,Rainy,Low,Night,Bike,33,6.0,60.6
7609,10.64,Clear,Medium,Night,Bike,17,4.0,46.4
7610,10.32,Foggy,Low,Evening,Scooter,28,4.0,62.1
7611,10.45,Clear,Medium,Afternoon,Bike,24,6.0,54.2
7612,10.09,Foggy,Low,Evening,Scooter,23,6.0,57.9
7613,8.88,Clear,Low,Afternoon,Bike,14,4.0,40.2
7614,10.35,Rainy,Medium,Afternoon,Scooter,23,5.0,59.4
7615,10.61,Rainy,Low,Night,Car,33,4.0,61.6
7616,8.21,Clear,Low,Night,Bike,25,4.0,50.0
7617,11.95,Clear,High,Evening,Scooter,18,6.0,59.4
7618,10.32,Snowy,Medium,Night,Bike,6,3.0,42.4
7619,10.55,Rainy,Medium,Afternoon,Bike,16,4.0,55.5
7620,10.28,Clear,Medium,Morning,Bike,21,3.0,59.5
7621,10.76,Clear,High,Morning,Bike,11,4.0,51.3
7622,10.63,Clear,Low,Afternoon,Car,16,5.0,44.2
7623,11.2,Rainy,Medium,Morning,Scooter,22,6.0,61.6
7624,8.65,Rainy,Low,Morning,Car,27,4.0,56.3
7625,8.65,Clear,Medium,Evening,Bike,22,6.0,56.9
7626,8.88,Rainy,Low,Morning,Scooter,20,4.0,51.9
7627,11.85,Foggy,Low,Evening,Scooter,13,4.0,47.4
7628,9.43,Foggy,Low,Afternoon,Bike,21,6.0,50.3
7629,9.26,Clear,Low,Morning,Scooter,25,5.0,47.8
7630,8.92,Clear,Medium,Afternoon,Car,17,3.0,40.5
7631,9.93,Clear,Low,Morning,Car,27,3.0,47.6
7632,11.62,Clear,Low,Afternoon,Car,15,4.0,37.4
7633,10.7,Clear,Medium,Evening,Bike,20,3.0,54.1
7634,8.75,Clear,High,Afternoon,Car,25,6.0,52.6
7635,11.35,Clear,Low,Afternoon,Car,27,5.0,47.7
7636,11.78,Rainy,High,Afternoon,Scooter,17,6.0,61.8
7637,10.85,Clear,Low,Evening,Bike,17,3.0,44.6
7638,10.37,Foggy,Medium,Evening,Bike,29,6.0,66.4
7639,10.69,Clear,Low,Morning,Bike,17,5.0,44.8
7640,10.94,Rainy,Medium,Evening,Bike,6,4.0,50.6
7641,11.44,Clear,Medium,Evening,Car,17,4.0,49.0
7642,10.63,Foggy,Low,Evening,Car,20,3.0,53.9
7643,10.13,Foggy,Medium,Morning,Car,23,6.0,56.8
7644,8.73,Clear,Medium,Evening,Bike,10,6.0,41.6
7645,9.5,Rainy,High,Evening,Scooter,19,5.0,58.7
7646,8.34,Clear,Medium,Evening,Bike,20,6.0,49.9
7647,10.91,Rainy,Low,Afternoon,Bike,21,5.0,51.0
7648,11.97,Clear,Low,Evening,Bike,14,5.0,48.8
7649,8.38,Clear,Low,Evening,Car,23,6.0,44.3
7650,9.76,Clear,Medium,Evening,Scooter,24,4.0,50.5
7651,10.8,Snowy,Low,Afternoon,Car,11,5.0,41.9
7652,8.12,Clear,Low,Afternoon,Bike,23,5.0,43.6
7653,9.76,Rainy,High,Morning,Bike,20,6.0,70.5
7654,11.18,Clear,Medium,Morning,Scooter,17,5.0,47.6
7655,9.17,Clear,Medium,Afternoon,Scooter,23,4.0,46.5
7656,10.64,Clear,Low,Afternoon,Car,11,6.0,31.6
7657,10.43,Windy,Medium,Morning,Bike,15,6.0,51.9
7658,10.8,Foggy,Low,Evening,Bike,27,3.0,62.7
7659,8.96,Clear,Low,Morning,Car,12,5.0,31.4
7660,8.67,Foggy,Low,Afternoon,Scooter,28,4.0,53.2
7661,8.07,Clear,High,Morning,Scooter,20,4.0,56.8
7662,9.92,Clear,Low,Afternoon,Car,6,4.0,25.2
7663,8.75,Rainy,High,Afternoon,Scooter,12,4.0,49.0
7664,10.6,Clear,Low,Afternoon,Scooter,9,6.0,32.7
7665,10.2,Clear,Medium,Night,Bike,23,3.0,56.3
7666,11.33,Foggy,High,Evening,Scooter,14,6.0,58.8
7667,11.21,Clear,Low,Afternoon,Bike,19,3.0,51.3
7668,9.44,Snowy,High,Afternoon,Scooter,26,4.0,65.2
7669,9.19,Rainy,Medium,Afternoon,Scooter,27,4.0,59.0
7670,8.33,Snowy,Medium,Evening,Bike,25,5.0,63.4
7671,11.03,Rainy,High,Morning,Bike,18,6.0,66.1
7672,9.98,Snowy,Medium,Night,Bike,12,5.0,49.1
7673,9.35,Clear,Low,Morning,Bike,15,5.0,41.4
7674,10.81,Rainy,Low,Night,Bike,15,3.0,51.1
7675,9.1,Rainy,Medium,Morning,Car,33,3.0,60.3
7676,9.91,Windy,Medium,Evening,Bike,24,6.0,60.2
7677,9.74,Clear,High,Night,Bike,15,5.0,51.2
7678,9.08,Rainy,Medium,Afternoon,Scooter,16,4.0,47.7
7679,11.16,Foggy,Low,Evening,Scooter,14,5.0,41.5
7680,10.83,Clear,Low,Evening,Bike,16,6.0,49.1
7681,10.08,Snowy,Low,Morning,Bike,10,4.0,52.6
7682,10.76,Clear,Low,Morning,Bike,25,5.0,59.1
7683,8.36,Clear,Medium,Evening,Bike,18,5.0,47.7
7684,9.72,Rainy,High,Evening,Bike,20,6.0,67.3
7685,10.4,Clear,Medium,Morning,Scooter,13,3.0,43.9
7686,9.58,Clear,Medium,Evening,Scooter,17,3.0,45.1
7687,10.86,Clear,High,Night,Bike,17,6.0,51.9
7688,10.09,Clear,Medium,Afternoon,Scooter,10,4.0,38.4
7689,9.53,Foggy,Medium,Evening,Bike,8,5.0,49.5
7690,9.66,Snowy,High,Night,Car,20,4.0,64.7
7691,10.86,Rainy,Medium,Evening,Scooter,19,4.0,59.3
7692,8.26,Clear,Medium,Evening,Scooter,20,3.0,46.3
7693,11.35,Rainy,Low,Evening,Bike,27,5.0,65.7
7694,8.23,Snowy,Low,Afternoon,Scooter,34,5.0,64.0
7695,8.53,Foggy,High,Morning,Bike,25,5.0,72.6
7696,11.24,Clear,Low,Morning,Car,8,6.0,36.7
7697,9.5,Clear,High,Night,Bike,15,4.0,54.7
7698,9.84,Snowy,Medium,Afternoon,Bike,23,4.0,68.3
7699,9.49,Snowy,Low,Afternoon,Scooter,27,5.0,57.1
7700,8.37,Clear,Medium,Afternoon,Scooter,28,6.0,51.7
7701,10.43,Snowy,High,Afternoon,Scooter,21,3.0,69.3
7702,10.76,Clear,High,Morning,Car,25,4.0,63.8
7703,8.76,Clear,Medium,Afternoon,Bike,12,3.0,44.1
7704,11.01,Foggy,High,Morning,Bike,16,4.0,63.0
7705,8.4,Rainy,Low,Morning,Car,10,6.0,40.1
7706,11.1,Clear,Medium,Night,Bike,14,3.0,47.1
7707,10.81,Windy,Low,Morning,Scooter,23,6.0,55.5
7708,11.65,Snowy,High,Morning,Bike,12,6.0,65.8
7709,11.25,Clear,Medium,Morning,Bike,23,5.0,59.1
7710,11.38,Rainy,Medium,Afternoon,Bike,23,3.0,59.3
7711,11.83,Foggy,High,Night,Car,27,3.0,67.6
7712,11.38,Rainy,Low,Morning,Bike,31,3.0,67.5
7713,11.19,Windy,Low,Evening,Bike,23,6.0,54.2
7714,8.78,Rainy,Low,Afternoon,Bike,21,3.0,53.0
7715,11.02,Clear,Low,Afternoon,Bike,24,5.0,46.7
7716,10.53,Clear,Medium,Morning,Bike,13,4.0,53.5
7717,11.85,Snowy,Medium,Evening,Car,22,6.0,72.0
7718,10.88,Windy,High,Evening,Scooter,28,4.0,69.1
7719,9.04,Clear,Low,Morning,Bike,17,4.0,48.1
7720,8.66,Clear,Low,Afternoon,Bike,8,4.0,26.5
7721,9.13,Foggy,High,Morning,Bike,15,6.0,59.7
7722,9.92,Clear,Medium,Afternoon,Bike,10,6.0,41.3
7723,10.61,Clear,High,Afternoon,Bike,20,6.0,67.0
7724,8.86,Snowy,Low,Afternoon,Car,25,4.0,51.0
7725,8.93,Foggy,High,Afternoon,Bike,10,6.0,50.4
7726,9.21,Snowy,Medium,Morning,Bike,16,3.0,59.9
7727,11.23,Rainy,Medium,Morning,Scooter,21,5.0,60.6
7728,9.46,Clear,Low,Evening,Bike,28,5.0,55.4
7729,8.31,Windy,High,Afternoon,Scooter,13,3.0,45.9
7730,10.18,Clear,High,Afternoon,Scooter,18,3.0,50.7
7731,8.02,Clear,Low,Evening,Bike,7,6.0,31.8
7732,10.69,Snowy,Low,Afternoon,Car,16,3.0,45.0
7733,11.37,Rainy,Medium,Morning,Bike,15,5.0,58.8
7734,8.67,Snowy,Low,Morning,Bike,12,6.0,53.2
7735,11.38,Clear,High,Morning,Scooter,12,6.0,51.1
7736,10.72,Windy,High,Afternoon,Scooter,16,3.0,57.4
7737,8.39,Rainy,Medium,Evening,Bike,9,5.0,47.2
7738,8.91,Rainy,High,Evening,Bike,28,6.0,75.3
7739,8.91,Windy,Medium,Afternoon,Car,30,6.0,54.5
7740,8.82,Clear,Low,Morning,Scooter,26,5.0,40.6
7741,9.34,Foggy,Low,Morning,Scooter,6,3.0,35.7
7742,11.63,Rainy,Low,Morning,Scooter,15,6.0,47.0
7743,8.9,Foggy,Low,Morning,Scooter,17,6.0,43.1
7744,11.71,Snowy,Low,Evening,Scooter,15,4.0,56.4
7745,10.2,Rainy,Medium,Morning,Bike,24,4.0,72.5
7746,10.07,Clear,Medium,Afternoon,Bike,21,5.0,47.9
7747,10.7,Clear,Low,Afternoon,Scooter,13,6.0,34.2
7748,11.22,Windy,Low,Night,Scooter,10,5.0,36.7
7749,11.83,Windy,Low,Morning,Scooter,20,5.0,52.2
7750,8.01,Windy,Medium,Evening,Scooter,25,6.0,54.2
7751,9.59,Clear,Medium,Morning,Scooter,20,3.0,53.0
7752,8.72,Clear,Low,Morning,Bike,14,4.0,39.5
7753,8.61,Foggy,Low,Evening,Car,19,6.0,42.7
7754,8.59,Foggy,Low,Evening,Car,18,5.0,44.1
7755,10.84,Clear,Low,Afternoon,Car,24,3.0,44.0
7756,8.2,Rainy,Medium,Afternoon,Car,16,5.0,42.3
7757,11.35,Clear,Medium,Morning,Car,22,3.0,55.0
7758,11.01,Rainy,Medium,Night,Bike,14,3.0,53.6
7759,9.64,Clear,Low,Morning,Scooter,8,4.0,29.9
7760,9.7,Clear,Medium,Night,Scooter,23,3.0,47.3
7761,10.71,Clear,Medium,Afternoon,Bike,32,6.0,63.8
7762,8.04,Windy,High,Morning,Car,32,6.0,69.2
7763,9.55,Foggy,Medium,Evening,Bike,23,3.0,64.4
7764,8.72,Windy,Low,Morning,Bike,21,5.0,47.3
7765,8.72,Clear,Medium,Afternoon,Bike,16,4.0,49.4
7766,10.2,Clear,Medium,Morning,Bike,28,5.0,61.9
7767,8.98,Clear,Medium,Afternoon,Bike,17,5.0,50.5
7768,9.5,Rainy,High,Morning,Bike,22,5.0,68.7
7769,10.87,Clear,Low,Night,Bike,19,6.0,46.1
7770,10.48,Foggy,Low,Morning,Bike,27,3.0,62.2
7771,9.32,Snowy,High,Afternoon,Scooter,21,6.0,61.0
7772,8.2,Snowy,Medium,Afternoon,Scooter,15,3.0,53.4
7773,8.11,Clear,Low,Morning,Bike,28,5.0,52.3
7774,9.95,Rainy,Medium,Morning,Car,12,5.0,50.7
7775,9.69,Clear,Low,Evening,Bike,13,5.0,41.5
7776,11.19,Clear,High,Afternoon,Scooter,15,5.0,50.3
7777,8.33,Foggy,Medium,Afternoon,Car,16,3.0,45.4
7778,11.4,Rainy,High,Morning,Car,25,5.0,69.7
7779,8.85,Foggy,Low,Afternoon,Scooter,17,4.0,38.7
7780,9.4,Clear,Medium,Night,Bike,26,4.0,54.0
7781,11.44,Windy,Medium,Afternoon,Car,15,3.0,49.1
7782,11.35,Windy,Low,Morning,Scooter,16,5.0,40.3
7783,10.06,Clear,Low,Morning,Scooter,23,4.0,49.9
7784,8.33,Snowy,Medium,Night,Bike,14,5.0,47.0
7785,10.36,Clear,Low,Afternoon,Car,11,4.0,31.9
7786,11.05,Foggy,Medium,Afternoon,Car,11,4.0,47.9
7787,9.05,Snowy,High,Afternoon,Scooter,13,5.0,51.3
7788,8.73,Snowy,Medium,Morning,Car,20,5.0,57.8
7789,9.99,Snowy,Low,Afternoon,Bike,8,5.0,46.4
7790,11.0,Clear,Low,Afternoon,Bike,21,3.0,47.7
7791,10.02,Snowy,Low,Afternoon,Scooter,23,6.0,51.5
7792,8.96,Rainy,High,Afternoon,Scooter,23,3.0,63.0
7793,11.48,Clear,High,Evening,Bike,20,3.0,69.2
7794,11.49,Clear,Medium,Morning,Bike,17,6.0,61.5
7795,10.63,Foggy,Medium,Afternoon,Scooter,32,3.0,64.4
7796,8.3,Rainy,Low,Afternoon,Bike,10,4.0,40.8
7797,8.93,Rainy,Medium,Evening,Scooter,23,5.0,57.2
7798,10.47,Windy,Low,Night,Car,16,6.0,35.0
7799,11.13,Rainy,Medium,Morning,Bike,25,6.0,68.2
7800,9.9,Clear,High,Evening,Car,20,5.0,54.1
7801,9.22,Clear,Low,Night,Bike,11,3.0,35.7
7802,11.54,Rainy,Low,Afternoon,Bike,25,4.0,62.2
7803,9.53,Foggy,Low,Afternoon,Car,10,3.0,34.9
7804,11.66,Rainy,High,Afternoon,Bike,24,6.0,74.7
7805,10.13,Rainy,Low,Evening,Bike,19,3.0,62.1
7806,10.46,Foggy,High,Morning,Car,12,3.0,54.3
7807,8.5,Foggy,High,Afternoon,Bike,19,6.0,55.6
7808,9.07,Snowy,Medium,Evening,Bike,19,3.0,62.6
7809,11.9,Clear,Medium,Evening,Bike,15,4.0,54.1
7810,10.87,Foggy,Medium,Evening,Bike,24,4.0,64.7
7811,9.91,Rainy,Low,Morning,Bike,11,3.0,43.5
7812,10.09,Clear,Low,Morning,Car,11,5.0,30.2
7813,8.35,Rainy,Medium,Evening,Scooter,14,4.0,51.0
7814,11.13,Foggy,High,Afternoon,Bike,26,4.0,73.3
7815,8.29,Rainy,Medium,Evening,Scooter,12,5.0,47.2
7816,9.55,Foggy,Low,Morning,Bike,24,4.0,56.9
7817,9.64,Clear,Low,Evening,Bike,23,3.0,50.9
7818,10.41,Clear,Low,Afternoon,Car,20,6.0,35.2
7819,9.66,Clear,Medium,Morning,Scooter,17,5.0,45.3
7820,11.84,Clear,Low,Evening,Scooter,15,6.0,41.3
7821,11.19,Foggy,Low,Afternoon,Scooter,13,4.0,38.0
7822,11.84,Snowy,Medium,Evening,Car,21,6.0,64.1
7823,10.07,Foggy,Low,Evening,Scooter,17,6.0,44.3
7824,9.21,Clear,Low,Afternoon,Bike,14,3.0,38.6
7825,11.93,Clear,Medium,Morning,Bike,15,3.0,51.0
7826,8.32,Clear,Low,Morning,Bike,11,6.0,37.5
7827,11.71,Rainy,Low,Morning,Car,9,4.0,44.6
7828,8.38,Clear,High,Afternoon,Scooter,17,6.0,44.3
7829,11.23,Rainy,Low,Afternoon,Bike,31,4.0,70.4
7830,11.12,Foggy,Medium,Afternoon,Bike,29,4.0,67.8
7831,10.64,Rainy,High,Night,Car,11,3.0,52.0
7832,11.13,Clear,Medium,Afternoon,Bike,19,3.0,49.0
7833,8.35,Clear,High,Morning,Scooter,15,5.0,46.0
7834,9.49,Rainy,Low,Morning,Car,21,3.0,49.1
7835,9.35,Rainy,Medium,Afternoon,Car,8,3.0,42.1
7836,11.93,Clear,Low,Afternoon,Bike,18,6.0,49.5
7837,9.89,Snowy,Medium,Evening,Scooter,17,4.0,56.6
7838,8.2,Rainy,High,Evening,Bike,19,5.0,63.6
7839,9.04,Clear,High,Evening,Car,12,4.0,48.1
7840,11.38,Clear,Low,Evening,Bike,20,3.0,52.2
7841,11.57,Clear,Low,Afternoon,Scooter,14,4.0,34.7
7842,11.71,Clear,Low,Afternoon,Scooter,18,3.0,46.1
7843,8.58,Clear,Low,Afternoon,Car,26,5.0,43.2
7844,10.75,Rainy,Medium,Morning,Bike,10,6.0,53.9
7845,9.61,Clear,High,Afternoon,Bike,16,6.0,54.4
7846,10.94,Snowy,Medium,Morning,Car,19,5.0,63.2
7847,11.3,Windy,Medium,Morning,Bike,16,3.0,59.9
7848,9.05,Clear,Medium,Afternoon,Bike,17,6.0,41.8
7849,10.0,Clear,High,Night,Bike,22,6.0,53.9
7850,9.31,Foggy,High,Night,Car,21,3.0,57.7
7851,9.82,Windy,Medium,Morning,Scooter,17,4.0,51.4
7852,9.16,Snowy,Medium,Morning,Scooter,14,6.0,53.0
7853,9.36,Clear,High,Afternoon,Car,14,6.0,48.1
7854,9.09,Clear,Low,Afternoon,Car,23,3.0,44.0
7855,9.19,Clear,High,Evening,Bike,17,5.0,55.7
7856,10.31,Snowy,High,Morning,Bike,15,4.0,65.1
7857,10.4,Rainy,Low,Evening,Scooter,21,6.0,55.2
7858,11.68,Rainy,Medium,Morning,Scooter,18,6.0,60.5
7859,9.56,Rainy,Low,Morning,Bike,17,6.0,50.8
7860,10.63,Clear,High,Afternoon,Car,11,4.0,35.8
7861,11.86,Rainy,Medium,Morning,Bike,27,4.0,70.8
7862,9.87,Clear,High,Afternoon,Bike,25,5.0,64.3
7863,11.12,Rainy,Low,Afternoon,Scooter,25,6.0,51.0
7864,11.88,Foggy,High,Evening,Car,12,4.0,58.5
7865,11.16,Rainy,Low,Evening,Bike,18,5.0,57.9
7866,8.32,Clear,Medium,Night,Bike,29,5.0,53.3
7867,8.77,Snowy,Low,Evening,Bike,28,4.0,67.6
7868,9.18,Foggy,Medium,Afternoon,Car,8,4.0,36.6
7869,10.74,Clear,Medium,Evening,Bike,6,4.0,42.8
7870,10.69,Clear,High,Evening,Bike,18,4.0,57.7
7871,8.55,Rainy,Medium,Night,Car,13,3.0,46.9
7872,9.8,Clear,High,Morning,Scooter,13,3.0,47.2
7873,9.69,Clear,Medium,Morning,Bike,17,5.0,47.7
7874,10.76,Clear,Low,Night,Bike,9,6.0,35.5
7875,9.04,Clear,High,Evening,Scooter,21,6.0,52.3
7876,8.95,Clear,Low,Morning,Bike,15,6.0,47.3
7877,10.39,Rainy,High,Night,Bike,10,6.0,51.3
7878,8.33,Clear,High,Morning,Bike,25,6.0,64.1
7879,10.68,Foggy,Low,Evening,Car,18,3.0,53.6
7880,9.76,Clear,Low,Afternoon,Scooter,28,6.0,50.0
7881,10.15,Clear,Medium,Afternoon,Scooter,6,4.0,31.7
7882,11.21,Clear,Low,Evening,Bike,19,5.0,51.7
7883,8.72,Foggy,Medium,Morning,Bike,17,6.0,57.6
7884,8.84,Windy,High,Afternoon,Car,29,3.0,57.2
7885,11.6,Rainy,Low,Afternoon,Scooter,12,4.0,47.4
7886,10.96,Clear,Low,Morning,Bike,18,3.0,51.8
7887,9.05,Clear,High,Evening,Scooter,12,4.0,53.2
7888,10.88,Clear,Medium,Evening,Bike,26,6.0,63.6
7889,9.83,Snowy,High,Morning,Bike,15,4.0,66.7
7890,10.47,Clear,Medium,Afternoon,Bike,17,5.0,51.1
7891,11.15,Windy,Medium,Night,Car,21,3.0,49.0
7892,8.18,Rainy,Low,Morning,Scooter,14,4.0,40.1
7893,10.44,Rainy,Medium,Night,Bike,11,5.0,50.2
7894,9.35,Snowy,Low,Afternoon,Bike,17,3.0,50.2
7895,10.06,Clear,Low,Afternoon,Car,16,4.0,33.9
7896,9.46,Foggy,High,Night,Bike,15,6.0,61.3
7897,11.76,Clear,Medium,Evening,Bike,7,5.0,51.3
7898,10.39,Snowy,Medium,Night,Car,23,3.0,52.4
7899,11.39,Rainy,Medium,Morning,Car,23,4.0,62.8
7900,9.03,Clear,Low,Evening,Bike,22,4.0,45.9
7901,9.46,Snowy,Medium,Evening,Bike,16,5.0,63.3
7902,11.15,Clear,Medium,Morning,Scooter,18,5.0,52.2
7903,8.94,Clear,High,Afternoon,Bike,21,6.0,59.5
7904,12.0,Foggy,High,Evening,Scooter,30,5.0,73.8
7905,10.64,Clear,High,Evening,Scooter,14,3.0,50.8
7906,11.59,Snowy,Medium,Evening,Scooter,23,3.0,68.0
7907,8.42,Rainy,Low,Morning,Bike,20,3.0,51.9
7908,9.66,Rainy,Medium,Morning,Car,20,5.0,55.0
7909,9.34,Clear,Medium,Morning,Car,10,5.0,41.1
7910,11.88,Clear,Low,Night,Scooter,23,4.0,50.1
7911,8.58,Windy,High,Afternoon,Bike,16,5.0,52.0
7912,10.99,Clear,Low,Evening,Car,15,3.0,41.5
7913,10.52,Rainy,Medium,Afternoon,Bike,17,5.0,51.4
7914,11.41,Clear,Low,Afternoon,Bike,26,5.0,48.2
7915,11.91,Clear,High,Morning,Bike,21,3.0,71.0
7916,11.22,Rainy,Medium,Morning,Bike,7,6.0,48.8
7917,9.01,Foggy,High,Evening,Bike,13,6.0,60.5
7918,11.34,Foggy,Medium,Morning,Scooter,21,6.0,58.4
7919,10.11,Snowy,Medium,Afternoon,Bike,26,5.0,67.6
7920,10.61,Clear,High,Morning,Bike,18,3.0,64.0
7921,9.12,Clear,Medium,Evening,Car,19,6.0,48.3
7922,11.26,Clear,Low,Evening,Bike,14,3.0,45.4
7923,9.78,Foggy,Medium,Afternoon,Scooter,11,6.0,42.1
7924,11.23,Clear,Low,Night,Car,17,4.0,39.3
7925,9.71,Rainy,Low,Evening,Bike,18,5.0,54.5
7926,10.47,Clear,High,Morning,Bike,19,3.0,62.8
7927,8.41,Snowy,High,Afternoon,Bike,13,4.0,54.9
7928,8.37,Snowy,Low,Morning,Scooter,10,3.0,43.1
7929,11.81,Snowy,Medium,Morning,Bike,15,5.0,59.6
7930,10.9,Clear,Medium,Afternoon,Car,24,4.0,51.6
7931,8.69,Windy,Low,Morning,Scooter,14,4.0,40.1
7932,10.39,Clear,Low,Morning,Scooter,21,3.0,45.1
7933,11.12,Clear,Medium,Evening,Car,14,3.0,45.8
